DATE,TMAX,TMIN,PRCP
25-07-1992,31.92,23.83,9.3
26-07-1992,33.86,23.76,5.99
27-07-1992,27.42,24.25,1.17
28-07-1992,32.33,23.19,12.91
29-07-1992,26.12,22.69,41.63
30-07-1992,31.66,21.69,6.79
31-07-1992,31.07,22.05,3.71
01-08-1992,31.42,22.5,0.5
02-08-1992,29.01,22.96,1.03
03-08-1992,30.53,23.64,24.04
04-08-1992,31.13,23.65,9.76
05-08-1992,29.59,23.65,3.76
06-08-1992,30.27,23.23,2.73
07-08-1992,28.88,23.9,1.63
08-08-1992,29.43,23.43,9.25
09-08-1992,27.09,22.76,12.36
10-08-1992,29.12,22.76,3.01
11-08-1992,28.91,22.97,9.63
12-08-1992,30.27,22.79,3.92
13-08-1992,28.59,23.71,6.53
14-08-1992,30.64,23.67,23.47
15-08-1992,30.79,23.03,9.15
16-08-1992,28.79,23.65,43.79
17-08-1992,26.86,23.1,56.31
18-08-1992,26.99,22.51,32.21
19-08-1992,26.53,22.12,2.71
20-08-1992,25.94,22.1,10.83
21-08-1992,28.06,21.72,2.9
22-08-1992,25.66,21.87,3.12
23-08-1992,29.8,22.69,2.19
24-08-1992,28.58,23,26.18
25-08-1992,29.46,22.44,16.48
26-08-1992,28.97,22.51,7.05
27-08-1992,30.55,21.93,1.74
28-08-1992,30.02,22.01,0.3
29-08-1992,29.28,21.51,2.76
30-08-1992,27.72,22.65,12.78
31-08-1992,30.55,22.78,8.61
01-09-1992,30.82,23.37,1.41
02-09-1992,30.01,24.3,16.4
03-09-1992,30.06,23.74,14.14
04-09-1992,30.05,23.26,14.16
05-09-1992,29,22.53,5.52
06-09-1992,28.13,23.14,4.33
07-09-1992,26.82,22.19,27.89
08-09-1992,27.2,21.76,7.3
09-09-1992,29.15,21.49,2.55
10-09-1992,27.91,21.2,0.01
11-09-1992,26.04,21.1,0.58
12-09-1992,28.47,20.43,0.9
13-09-1992,28.35,20.08,0.16
14-09-1992,27.94,19.04,0
15-09-1992,28.43,18.61,0.19
16-09-1992,28.08,17.58,0.05
17-09-1992,28.32,17.65,0.52
18-09-1992,28.61,17.43,0.01
19-09-1992,29.58,18.89,0
20-09-1992,30.08,19.14,0
21-09-1992,30.3,19.56,0
22-09-1992,30.57,19.02,0
23-09-1992,29.96,16.97,0
24-09-1992,30.16,17.75,0
25-09-1992,29.53,18.51,0
26-09-1992,30.23,18.05,0
27-09-1992,30.33,18.59,0
28-09-1992,30.9,18.29,0.12
29-09-1992,30.44,18.01,0.02
30-09-1992,30.84,18.75,0
01-10-1992,30.5,19.9,0
02-10-1992,30.96,22.4,1.85
03-10-1992,31.58,22.56,0.01
04-10-1992,31.33,21.73,0
05-10-1992,30.64,20.23,15.17
06-10-1992,30.08,19.24,1.22
07-10-1992,29.81,18.3,0.51
08-10-1992,29.3,18.32,0.07
09-10-1992,29.3,18.37,0.06
10-10-1992,27.13,21.58,9.16
11-10-1992,28.62,22.46,27.63
12-10-1992,28.37,21.42,14.41
13-10-1992,27.57,20.02,0.33
14-10-1992,29.39,18.08,0.01
15-10-1992,29.8,16.57,0
16-10-1992,29.5,19.49,0
17-10-1992,29.21,19.43,0
18-10-1992,28.84,19.08,0
19-10-1992,28.95,19.59,0.14
20-10-1992,29.39,18.31,0.04
21-10-1992,30.26,19.69,0
22-10-1992,29.9,18.01,0
23-10-1992,30.35,18.44,0
24-10-1992,30.15,18.51,0
25-10-1992,29.08,18.69,0
26-10-1992,29.56,15.75,0
27-10-1992,29.39,15.52,0
28-10-1992,29.2,14.76,0
29-10-1992,28.94,14.72,0
30-10-1992,27.75,12.32,0
31-10-1992,28.76,13.38,0
01-11-1992,29.65,15.45,0
02-11-1992,30.33,18.9,0
03-11-1992,30.71,18.6,0
04-11-1992,30.15,17.33,0
05-11-1992,30.48,15.9,0
06-11-1992,30,15.11,0
07-11-1992,29.67,12.15,0
08-11-1992,29.19,11.68,0
09-11-1992,29.48,10.71,0
10-11-1992,29.04,9.83,0
11-11-1992,29.07,10.14,0
12-11-1992,29.12,10.84,0
13-11-1992,29.94,13.67,0
14-11-1992,28.75,14.16,0
15-11-1992,29.17,13.85,0
16-11-1992,30.26,15.06,0
17-11-1992,29.76,17.22,0
18-11-1992,29.06,17.71,3.09
19-11-1992,28.45,18.03,0.71
20-11-1992,27.78,18.41,0.12
21-11-1992,29.21,15.76,0.01
22-11-1992,30.42,15.19,0
23-11-1992,28.19,12.4,0
24-11-1992,26.87,10.58,0
25-11-1992,27.28,9.85,0.09
26-11-1992,27.48,8.93,0
27-11-1992,28.62,8.6,0
28-11-1992,29.15,9.2,0
29-11-1992,27.91,9.86,0
30-11-1992,27.16,9.33,0
01-12-1992,28.55,9.76,0
02-12-1992,28.79,9.53,0
03-12-1992,29.05,10.25,0
04-12-1992,29.69,11.25,0
05-12-1992,29.93,13.98,0
06-12-1992,30.08,13.48,0
07-12-1992,29.03,15.23,0
08-12-1992,28.39,12.73,0
09-12-1992,25.09,13.02,0
10-12-1992,27.58,11.25,0
11-12-1992,28.05,11.69,0
12-12-1992,28.03,11.79,0
13-12-1992,27.65,12,0
14-12-1992,27.82,9.92,0
15-12-1992,28.04,8.86,0
16-12-1992,28.26,7.52,0
17-12-1992,28.79,8.2,0
18-12-1992,29.51,9.45,0
19-12-1992,28.41,9.73,0
20-12-1992,29.84,9.31,0
21-12-1992,30.19,10.26,0
22-12-1992,29.1,10.49,0
23-12-1992,29.42,10.01,0
24-12-1992,29.04,9.81,0
25-12-1992,29.51,10.55,0
26-12-1992,30.12,10.69,0
27-12-1992,29.94,12.5,0
28-12-1992,28.62,10.74,0
29-12-1992,27.72,9.98,0
30-12-1992,29.33,10.11,0
31-12-1992,30.61,10.17,0
01-01-1993,31.33,11.4,0
02-01-1993,31.76,12.42,0
03-01-1993,31.58,13.04,0
04-01-1993,31.27,12.84,0
05-01-1993,30.51,12.8,0
06-01-1993,31.97,14.12,0
07-01-1993,29.22,14.31,0
08-01-1993,29.05,12.48,0
09-01-1993,29.23,11.29,0
10-01-1993,29.64,13.58,0
11-01-1993,30.34,12.01,0
12-01-1993,29.3,12.27,0
13-01-1993,28.66,11.4,0
14-01-1993,28.92,11.38,0
15-01-1993,31.44,11.62,0
16-01-1993,29.96,12.65,0
17-01-1993,28.11,12.35,0
18-01-1993,29.54,9.96,0
19-01-1993,28.61,9.68,0
20-01-1993,25.9,8.23,0
21-01-1993,28.25,7.66,0
22-01-1993,28.46,8.87,0
23-01-1993,28.03,8.14,0
24-01-1993,28.44,9.36,0
25-01-1993,30.81,9.63,0
26-01-1993,30.52,11.06,0
27-01-1993,29.98,10.73,0
28-01-1993,31.89,11.94,0
29-01-1993,30.91,14.4,0
30-01-1993,30.15,10.34,0
31-01-1993,28.84,10.29,0
01-02-1993,29.21,9.9,0
02-02-1993,28.78,12.53,0
03-02-1993,29.98,9.41,0
04-02-1993,28.12,9.39,0
05-02-1993,30.73,10.28,0
06-02-1993,31.66,11.15,0
07-02-1993,32.86,12.03,0
08-02-1993,32.64,11.94,0
09-02-1993,34.75,12.3,0
10-02-1993,34.23,12.45,0
11-02-1993,33.53,11.7,0
12-02-1993,33.8,12.76,0
13-02-1993,34.19,14.28,0
14-02-1993,35.4,17.63,0
15-02-1993,36.44,14.99,0
16-02-1993,35.47,16.15,0
17-02-1993,35.05,17.67,0
18-02-1993,33.65,17.1,0
19-02-1993,30.48,12.37,0
20-02-1993,27.37,8.08,0
21-02-1993,28.83,9.93,0
22-02-1993,29.98,8.21,0
23-02-1993,32.16,10.85,0
24-02-1993,33.32,14.35,0
25-02-1993,33.47,16.91,0
26-02-1993,34.49,16.55,0.31
27-02-1993,31.95,15.9,2.25
28-02-1993,31.9,15.43,0.77
01-03-1993,28.62,14.91,2.34
02-03-1993,29.76,13.84,0.01
03-03-1993,30.17,15.99,2.68
04-03-1993,30.33,16.31,2.25
05-03-1993,31.6,17.58,0.77
06-03-1993,32.03,14.56,0.03
07-03-1993,33.16,12.91,0.68
08-03-1993,34.05,13.8,0
09-03-1993,35.36,14.37,0.01
10-03-1993,35.11,16.98,0
11-03-1993,35.81,19.09,0.05
12-03-1993,35.44,17.2,0.15
13-03-1993,36.11,17,0.06
14-03-1993,35.48,18.02,0
15-03-1993,35.33,18.06,0
16-03-1993,35.15,16.51,0
17-03-1993,34.63,15.65,0
18-03-1993,36.19,14.34,0
19-03-1993,35.83,16.67,0
20-03-1993,35.61,14.35,0
21-03-1993,37.67,18.37,0
22-03-1993,37.72,19.54,0
23-03-1993,39.24,20.55,0
24-03-1993,35.12,21.44,0
25-03-1993,33.19,19.47,0
26-03-1993,32.12,12.48,0
27-03-1993,33.26,12.73,0
28-03-1993,34.34,14.07,0
29-03-1993,34.87,14.6,0
30-03-1993,36.71,14.81,0
31-03-1993,37.57,17.66,0
01-04-1993,36.2,16.41,0
02-04-1993,35.05,18.27,0
03-04-1993,36.89,17.17,0
04-04-1993,38.67,19.05,0.02
05-04-1993,38.86,19.02,0
06-04-1993,40.55,18.99,0.63
07-04-1993,39.83,20.86,0
08-04-1993,37.89,19.88,0
09-04-1993,39.21,19.55,0
10-04-1993,40.55,20.13,0
11-04-1993,39.4,21.92,0
12-04-1993,37.14,21.4,0
13-04-1993,35.59,23.33,0
14-04-1993,37.77,25.14,0
15-04-1993,39.77,23.64,0.08
16-04-1993,39.8,25.32,0.21
17-04-1993,41.2,24.63,0.01
18-04-1993,40.8,23.49,0
19-04-1993,42.11,23.44,0
20-04-1993,42.65,24.08,0
21-04-1993,42.11,24.48,0
22-04-1993,43.21,23.32,0
23-04-1993,44.4,26.5,0
24-04-1993,44.29,27.37,0
25-04-1993,44.41,26.23,0
26-04-1993,43.42,26.12,0
27-04-1993,42.9,26.09,0
28-04-1993,42.75,27.15,0
29-04-1993,42.7,24.9,0
30-04-1993,42.55,25.6,0
01-05-1993,42.39,24.54,0
02-05-1993,43.42,25.48,0
03-05-1993,43.21,25.55,0
04-05-1993,43.4,25.63,0
05-05-1993,44.27,25.56,0
06-05-1993,44.79,27.23,0
07-05-1993,44.54,27.8,0
08-05-1993,43.89,27.68,0
09-05-1993,42.33,26.83,0.05
10-05-1993,42.18,26.58,0
11-05-1993,42.37,27.41,0.03
12-05-1993,42.85,25.61,0.04
13-05-1993,43.25,25.94,0.04
14-05-1993,43.95,27.76,0
15-05-1993,43.83,27.44,0
16-05-1993,42.54,27.08,0
17-05-1993,41.73,27.23,0
18-05-1993,41.17,25.55,0
19-05-1993,42.4,27.01,0
20-05-1993,42.14,27.55,0
21-05-1993,42.23,28.04,0.02
22-05-1993,42.24,29.76,1.79
23-05-1993,42.09,29.35,1.2
24-05-1993,43.02,29.13,0.14
25-05-1993,45.65,29.48,0.42
26-05-1993,45.59,29.41,0.96
27-05-1993,46.28,30.08,0.05
28-05-1993,45.99,29.95,0.01
29-05-1993,44.58,27.65,0.01
30-05-1993,42.71,27.08,0.13
31-05-1993,42.12,25.82,0
01-06-1993,42.01,27.76,0.03
02-06-1993,41.8,27.96,0.07
03-06-1993,43.17,29.82,0.02
04-06-1993,43.15,27.66,0
05-06-1993,44.25,28.66,0
06-06-1993,45.05,28.76,0
07-06-1993,45.31,29.73,0
08-06-1993,45.76,31.05,0
09-06-1993,45.51,30.07,0.02
10-06-1993,44.94,29.33,3.34
11-06-1993,43.33,31.31,1.53
12-06-1993,43.28,30.08,0.29
13-06-1993,41.39,28.63,1.14
14-06-1993,38.08,28.74,3.95
15-06-1993,34.56,26.3,30.94
16-06-1993,35.51,26.12,2.05
17-06-1993,33.08,25.67,6.83
18-06-1993,32.67,25.17,9.07
19-06-1993,35.82,24.17,6.52
20-06-1993,36.06,23.69,7.26
21-06-1993,35.9,23.89,0.07
22-06-1993,35.62,24.33,3.17
23-06-1993,35.23,23.69,8.13
24-06-1993,34.8,23.69,6.47
25-06-1993,35.33,23.9,1.59
26-06-1993,33.94,25.42,4.03
27-06-1993,35.62,24.56,1.08
28-06-1993,37.51,24.14,0.67
29-06-1993,36.2,25.76,5.26
30-06-1993,36.55,25.53,5.7
01-07-1993,35.31,24.9,1.07
02-07-1993,29.62,25.58,0.13
03-07-1993,33.82,25.42,2.4
04-07-1993,34.94,25.37,3.11
05-07-1993,33.07,25.37,1.49
06-07-1993,30.58,24.83,22.83
07-07-1993,29.69,23.55,13.39
08-07-1993,28.51,23.59,28.1
09-07-1993,31.05,23.58,11.85
10-07-1993,31.62,23.73,2.86
11-07-1993,29.64,23.92,12.86
12-07-1993,31.65,24.02,9.63
13-07-1993,32.42,23.79,5.25
14-07-1993,31.41,24.91,6.85
15-07-1993,31.33,24.85,4.05
16-07-1993,28.81,23.87,32.1
17-07-1993,28.1,21.44,96.2
18-07-1993,30.88,22.2,4.85
19-07-1993,31.75,23.07,0.28
20-07-1993,32.18,23.04,1.08
21-07-1993,31.12,23.2,0.23
22-07-1993,31.74,22.73,0.12
23-07-1993,31.94,22.86,1.9
24-07-1993,31.32,22.93,0.94
25-07-1993,31.95,23.12,1.06
26-07-1993,32.55,22.56,0.75
27-07-1993,33.15,23.12,5.94
28-07-1993,32.98,23.83,6.93
29-07-1993,30.17,24.01,68.76
30-07-1993,31.52,23.65,11.06
31-07-1993,29.83,23.81,34.19
01-08-1993,31.06,23.6,25.22
02-08-1993,31.01,23.71,3.24
03-08-1993,29.15,23.83,17.98
04-08-1993,28.44,24.01,24.61
05-08-1993,27.96,23.23,12.45
06-08-1993,27.37,22.26,45.13
07-08-1993,29.13,22.13,12.76
08-08-1993,30.49,22.48,1.97
09-08-1993,30.25,22.12,0.15
10-08-1993,30.48,22.23,0.08
11-08-1993,30.51,22.28,0
12-08-1993,30.46,22.43,0.25
13-08-1993,31.35,22.12,0.43
14-08-1993,31.28,22.36,0.6
15-08-1993,31.03,22.98,0.11
16-08-1993,30.24,23.2,13.42
17-08-1993,28.69,23.2,13.17
18-08-1993,29.32,22.9,12.94
19-08-1993,27.26,23.14,33.69
20-08-1993,27.73,22.72,18.83
21-08-1993,30.53,22.01,0.8
22-08-1993,31.17,22.04,0.02
23-08-1993,30.94,21.83,0
24-08-1993,29.88,21.53,0
25-08-1993,29.91,21.3,0
26-08-1993,30.72,21.09,0
27-08-1993,30.61,21.33,0
28-08-1993,29.93,22.58,0
29-08-1993,30.94,22.9,0.09
30-08-1993,30.7,22.77,3.3
31-08-1993,29.79,22.97,0.62
01-09-1993,29.04,23.33,22.56
02-09-1993,29.7,22.09,21.8
03-09-1993,29,22.11,4.75
04-09-1993,30.55,21.31,1.24
05-09-1993,30.05,22.13,10.35
06-09-1993,29.59,21.91,16.96
07-09-1993,29.28,21.2,10.46
08-09-1993,29.58,21.36,1.56
09-09-1993,27.4,22.06,5.03
10-09-1993,28.42,21.69,58.23
11-09-1993,27.75,21.32,16.24
12-09-1993,29.48,20.57,3.05
13-09-1993,30.37,20.9,2.28
14-09-1993,29.08,22.17,6.76
15-09-1993,29.92,21.84,0.54
16-09-1993,30.49,21.12,2.76
17-09-1993,28.15,20.08,2.19
18-09-1993,29.16,19.85,2.25
19-09-1993,27.98,21.43,12.37
20-09-1993,27.56,21.63,3.06
21-09-1993,28.29,21.41,2.84
22-09-1993,29.84,21.49,3.03
23-09-1993,28.08,23.01,8.61
24-09-1993,27.39,23.12,5.27
25-09-1993,27.46,22.64,33.24
26-09-1993,29.23,21.49,11.37
27-09-1993,27.76,21.9,14.05
28-09-1993,26.35,21.76,19.16
29-09-1993,28.29,21.2,11.82
30-09-1993,30.49,20.73,0.55
01-10-1993,31.56,20.93,2.4
02-10-1993,32.12,21.03,0.02
03-10-1993,31.45,19.88,0
04-10-1993,31.32,19.48,0
05-10-1993,30.06,18.48,0.02
06-10-1993,30.58,20.38,0.02
07-10-1993,30.48,17.35,0
08-10-1993,30.93,18.08,0
09-10-1993,30.33,18.18,0.26
10-10-1993,30.59,18,0.01
11-10-1993,29.2,17.41,0
12-10-1993,27.98,20.7,0.16
13-10-1993,27.26,21.3,25.39
14-10-1993,28.81,20.08,3.57
15-10-1993,29.99,19.15,0.02
16-10-1993,29.19,17.69,0
17-10-1993,29.15,16.8,0.83
18-10-1993,27.61,18.2,0.08
19-10-1993,28.67,17.26,2.02
20-10-1993,28.73,19.39,0.06
21-10-1993,28.69,17.83,0
22-10-1993,29.01,17.9,0.04
23-10-1993,29.12,18.48,0.27
24-10-1993,28.46,19.17,0.17
25-10-1993,28.43,19.31,0.02
26-10-1993,24.48,18.6,0.52
27-10-1993,28.2,18.55,0
28-10-1993,29.02,17.37,0.04
29-10-1993,28.77,15.7,0
30-10-1993,29.23,15.51,0
31-10-1993,28.24,14.19,0
01-11-1993,26.87,11.65,0
02-11-1993,26.64,12.61,0
03-11-1993,27.47,13.87,0
04-11-1993,28.03,14.76,0
05-11-1993,28.86,16.13,0
06-11-1993,29.26,15.25,0
07-11-1993,29.42,15.81,0
08-11-1993,29.42,16.19,0
09-11-1993,29.22,17.83,0
10-11-1993,28.55,14.55,0
11-11-1993,27.65,14.2,0
12-11-1993,26.96,13.19,0
13-11-1993,27.54,13.3,0
14-11-1993,26.4,12.48,0
15-11-1993,27.94,12.17,0
16-11-1993,29.25,15.14,0
17-11-1993,29.74,14.42,0
18-11-1993,29.86,18.77,0.53
19-11-1993,30.08,18.79,0.07
20-11-1993,29.08,15.44,0
21-11-1993,28.26,15.22,0
22-11-1993,27.81,14.3,0
23-11-1993,27.94,11.55,0.15
24-11-1993,26.82,9.66,0
25-11-1993,27.39,9.52,0
26-11-1993,27.68,12.51,0
27-11-1993,27.92,10.63,0
28-11-1993,26.98,8.4,0
29-11-1993,25.97,10.01,0
30-11-1993,28.87,12.95,0
01-12-1993,28.66,13.71,0
02-12-1993,29.31,11.58,0
03-12-1993,29.27,12.36,0
04-12-1993,28.15,9.73,0
05-12-1993,25.1,8.34,0
06-12-1993,27.91,10.88,0.29
07-12-1993,28.37,10.54,1.95
08-12-1993,28.91,11.38,0
09-12-1993,28.27,10.41,0.64
10-12-1993,28.1,9.9,0
11-12-1993,28.2,10.25,0
12-12-1993,27.44,8.04,0
13-12-1993,27.25,8.6,0
14-12-1993,27.15,9.2,0
15-12-1993,26.87,10.17,0
16-12-1993,26.97,7.21,0
17-12-1993,26.87,6.7,0
18-12-1993,27.26,6.78,0
19-12-1993,28.08,8.26,0
20-12-1993,28.34,12.03,0
21-12-1993,27.12,8.52,0
22-12-1993,26.34,6.62,0
23-12-1993,25.84,5.63,0
24-12-1993,25.48,4.73,0
25-12-1993,25.44,5.36,0
26-12-1993,25.59,5.48,0
27-12-1993,24.92,8.26,0
28-12-1993,26.24,10.62,0
29-12-1993,28.18,10.12,0
30-12-1993,28.82,12.06,0
31-12-1993,28.7,11.19,0
01-01-1994,28.98,12.39,0.76
02-01-1994,29.07,12.85,0.08
03-01-1994,30.05,14.91,0.17
04-01-1994,29.16,11.2,0.05
05-01-1994,28.73,10.63,0
06-01-1994,29.71,10.77,0
07-01-1994,30.05,11.4,0
08-01-1994,29.92,13.22,0
09-01-1994,29.82,13.15,0
10-01-1994,27.06,15.94,0
11-01-1994,28.99,14.38,0.07
12-01-1994,23.09,15.09,12.18
13-01-1994,23.46,14.41,7.07
14-01-1994,25.66,12.9,1.24
15-01-1994,23.72,9.5,0.01
16-01-1994,23.14,6.48,0.38
17-01-1994,24.97,5.83,0
18-01-1994,26.73,8.7,0
19-01-1994,25.74,11.17,0
20-01-1994,25.84,11.9,0
21-01-1994,28.1,13.62,0.04
22-01-1994,27.59,11.3,0.01
23-01-1994,29.98,15.59,4.85
24-01-1994,31.05,13.41,0.07
25-01-1994,31.39,13.4,0
26-01-1994,31.9,13.88,0
27-01-1994,32.77,14.14,0
28-01-1994,32.98,17.09,0
29-01-1994,30.29,13.69,0
30-01-1994,27.72,9.37,0
31-01-1994,27.12,7.92,0
01-02-1994,27.48,7.49,0
02-02-1994,27.3,6.33,0
03-02-1994,28.53,8.08,0
04-02-1994,31,10.25,0
05-02-1994,30.98,12.98,0
06-02-1994,31.39,12.45,0
07-02-1994,29.49,15.98,0.87
08-02-1994,29.06,13.98,9.36
09-02-1994,25.66,9.89,0.25
10-02-1994,27.23,6.79,0.23
11-02-1994,29.28,9.52,0
12-02-1994,28.66,10.17,0
13-02-1994,29.74,9.66,0
14-02-1994,30.8,10.38,0
15-02-1994,31.07,9.74,0
16-02-1994,32.24,13.21,0
17-02-1994,31.86,12.84,0.67
18-02-1994,31.17,12.27,0.05
19-02-1994,32.69,15.26,0.13
20-02-1994,32.59,15.33,0
21-02-1994,26.05,13.83,0
22-02-1994,27.01,9.92,0
23-02-1994,29.07,8.05,0
24-02-1994,31.08,9.69,0
25-02-1994,31.55,9.63,0
26-02-1994,33.49,11.81,0
27-02-1994,34.16,14.35,0
28-02-1994,33.69,13.82,0
01-03-1994,32.53,13.09,0
02-03-1994,34.17,12.44,0
03-03-1994,35.65,12.88,0
04-03-1994,36.78,14.4,0
05-03-1994,37.11,16.49,0
06-03-1994,37.19,16.39,0
07-03-1994,36.72,17.49,0
08-03-1994,35.42,15.04,0
09-03-1994,37.01,15.39,0
10-03-1994,36.99,15.33,0
11-03-1994,37.29,15.76,0
12-03-1994,38.68,18.44,0
13-03-1994,39.81,18.29,0
14-03-1994,40.48,21.01,0
15-03-1994,40.84,19.51,0
16-03-1994,41.18,19.84,0
17-03-1994,41.25,21.15,0
18-03-1994,40.72,20.87,0
19-03-1994,41.38,20.89,0
20-03-1994,41.3,21.9,0
21-03-1994,39.8,22.08,0
22-03-1994,39.19,16.95,0
23-03-1994,39.87,18.11,0
24-03-1994,40.24,18.44,0
25-03-1994,40.2,18.76,0
26-03-1994,39.94,21.1,0
27-03-1994,39.47,20.62,0
28-03-1994,39.48,20.96,0
29-03-1994,41.59,22.62,0
30-03-1994,42.22,22.3,0
31-03-1994,41.07,22.7,0
01-04-1994,39.69,21.58,0
02-04-1994,39.01,21.19,0
03-04-1994,39.69,21.13,0
04-04-1994,40.32,21.55,0
05-04-1994,39.73,23.29,0
06-04-1994,39.68,22.44,0
07-04-1994,37.62,23.03,0.21
08-04-1994,36.48,22.97,6.66
09-04-1994,34.82,21.26,0.65
10-04-1994,37.3,18.52,5.74
11-04-1994,35.12,19.63,7.56
12-04-1994,36.34,16.55,0.01
13-04-1994,37.14,18.63,0.02
14-04-1994,39.21,21.63,0
15-04-1994,38.19,22.79,5.31
16-04-1994,38.78,20.22,0.68
17-04-1994,37.58,19.7,0.06
18-04-1994,37.89,18.73,0
19-04-1994,39.4,21.13,0
20-04-1994,39.38,23.77,0
21-04-1994,38.47,24.39,0
22-04-1994,38.65,26.81,0.01
23-04-1994,37.65,24.67,0.01
24-04-1994,35.27,24.3,0
25-04-1994,36.58,22.94,0
26-04-1994,41.09,22.19,0
27-04-1994,41.79,24.12,0
28-04-1994,41.37,23.65,0
29-04-1994,42.09,25.16,0
30-04-1994,41.95,24.6,0.03
01-05-1994,41.48,26.48,0.59
02-05-1994,38.89,26.35,0.11
03-05-1994,40.92,27.33,0.32
04-05-1994,41.25,25.16,0.01
05-05-1994,40.95,25.83,0.02
06-05-1994,41.32,25.38,0.01
07-05-1994,41.6,25.65,0
08-05-1994,41.74,25.48,0.02
09-05-1994,41.74,26.04,0.01
10-05-1994,42.27,25.87,0.01
11-05-1994,41.62,26.3,0
12-05-1994,42.19,25.26,0
13-05-1994,42.17,29.39,0
14-05-1994,42.1,27.38,0
15-05-1994,42,25.55,0
16-05-1994,44.15,24.44,0
17-05-1994,44.2,27.19,0
18-05-1994,44.11,26.77,0
19-05-1994,44.36,26.7,0
20-05-1994,45.22,29.33,0
21-05-1994,46.47,29.68,0
22-05-1994,47.04,30.73,0
23-05-1994,46.34,29.75,0
24-05-1994,45.8,28.05,0
25-05-1994,45.23,27.09,0
26-05-1994,44.58,29.13,0
27-05-1994,45.62,31.05,0.02
28-05-1994,46.3,29.27,1.07
29-05-1994,46.76,29.76,0.31
30-05-1994,47.67,28.73,0.02
31-05-1994,46.99,28.69,0.03
01-06-1994,45.33,32.83,0
02-06-1994,44.07,29.85,0
03-06-1994,43.9,29.69,0
04-06-1994,41.8,29.69,0.15
05-06-1994,41.45,30.57,0.2
06-06-1994,43.64,28.73,0.44
07-06-1994,42.19,28.98,0.04
08-06-1994,43.4,30.38,0.14
09-06-1994,42.45,29.1,12.81
10-06-1994,34.51,27.27,59.45
11-06-1994,33.73,25.64,2.04
12-06-1994,35.89,25.3,2.28
13-06-1994,32.46,25.27,29
14-06-1994,32.58,25.27,18.94
15-06-1994,32.8,24.88,10.19
16-06-1994,32.98,24.83,29.59
17-06-1994,35.96,24.87,0.21
18-06-1994,34.79,24.33,0
19-06-1994,36.44,23.76,0
20-06-1994,33.05,24.12,0.29
21-06-1994,32.98,23.92,0.25
22-06-1994,32.87,23.79,0.25
23-06-1994,30.87,23.88,46.29
24-06-1994,30.4,24.23,15.39
25-06-1994,29.93,24.09,1.36
26-06-1994,31.4,23.95,5.04
27-06-1994,32.19,24.21,2.75
28-06-1994,28.39,23.43,37.45
29-06-1994,29.29,23.54,43.51
30-06-1994,29.06,23.15,40.58
01-07-1994,29.37,23.62,20.88
02-07-1994,31.62,22.91,1.75
03-07-1994,27.31,23.67,2.34
04-07-1994,30.98,23.98,17.36
05-07-1994,28.6,22.86,25.6
06-07-1994,31.09,22.77,3.64
07-07-1994,28.17,23.55,1.61
08-07-1994,27.94,23.08,0.42
09-07-1994,30.23,23.46,5.6
10-07-1994,30.74,23.27,3.46
11-07-1994,29.69,23.8,6.71
12-07-1994,28.62,24.4,10.05
13-07-1994,29.32,24.07,50.14
14-07-1994,28.02,23.19,9.3
15-07-1994,27.39,22.78,1.26
16-07-1994,30.3,22.93,2.77
17-07-1994,28.55,22.94,6.45
18-07-1994,26.19,22.76,17.33
19-07-1994,27.32,23.13,22.74
20-07-1994,27.19,22.61,29.31
21-07-1994,28.95,22.99,14.37
22-07-1994,26.62,22.29,13.65
23-07-1994,27.58,22.95,3.68
24-07-1994,28.04,22.94,1.4
25-07-1994,30.34,22.62,0.75
26-07-1994,28.41,22.81,4.26
27-07-1994,28.86,23.61,4.22
28-07-1994,26.51,23.08,1.97
29-07-1994,29.37,22.93,0.81
30-07-1994,30.09,23.33,1.95
31-07-1994,27.71,22.98,4.57
01-08-1994,28.15,22.79,14.69
02-08-1994,29.02,23.01,60.73
03-08-1994,29.89,21.97,4.13
04-08-1994,26.99,22.15,1.16
05-08-1994,23.5,21.15,41.58
06-08-1994,25.28,21.78,24.06
07-08-1994,26.4,21.8,19.28
08-08-1994,25.95,21.96,12.48
09-08-1994,28.51,22.43,7.24
10-08-1994,26.71,21.9,3.31
11-08-1994,27.21,22.3,6.94
12-08-1994,28.37,22.93,9.8
13-08-1994,28.9,22.57,14.79
14-08-1994,28.95,22.27,2.48
15-08-1994,29.37,22.69,2.29
16-08-1994,26.53,22.39,3.43
17-08-1994,28.98,22.33,4.6
18-08-1994,27.26,22.73,1.64
19-08-1994,27.14,23.14,17.17
20-08-1994,27.44,21.61,56.49
21-08-1994,29.48,21.32,13.72
22-08-1994,30.6,22.08,0.16
23-08-1994,27.9,23.23,0.2
24-08-1994,28.69,22.42,0.21
25-08-1994,26.5,22.94,8.84
26-08-1994,25.51,22.96,15.12
27-08-1994,29.95,22.55,67.24
28-08-1994,27.51,22.2,13.09
29-08-1994,27.73,22.18,1.38
30-08-1994,27.82,23.11,38.65
31-08-1994,28.68,24.19,22.23
01-09-1994,29.83,23.9,4.19
02-09-1994,30.55,23.56,11.22
03-09-1994,28.84,22.19,7.1
04-09-1994,26.68,22.48,3.69
05-09-1994,26.7,22.44,1.33
06-09-1994,26.83,23.75,62.18
07-09-1994,27.98,23.43,35.55
08-09-1994,28.33,22.36,5.52
09-09-1994,26.86,21.85,1.04
